T	2017-04-10 17:06:21	19.135929000	72.914675100		
T	2017-04-10 17:06:37	19.135987600	72.914569800		
T	2017-04-10 17:06:41	19.136017000	72.914109900		
T	2017-04-10 17:06:44	19.135993100	72.913944200		
T	2017-04-10 17:06:47	19.135993100	72.913944200		
T	2017-04-10 17:06:48	19.135966600	72.913792700		
T	2017-04-10 17:06:52	19.135920500	72.913639700		
T	2017-04-10 17:06:59	19.135902700	72.913485200		
T	2017-04-10 17:07:01	19.135927800	72.913118900		
T	2017-04-10 17:07:10	19.136040000	72.912745400		
T	2017-04-10 17:07:16	19.136035200	72.912326800		
T	2017-04-10 17:07:29	19.135988900	72.912089500		
T	2017-04-10 17:07:29	19.136008600	72.911977200		
T	2017-04-10 17:07:31	19.136014100	72.911626700		
T	2017-04-10 17:07:37	19.136040400	72.911414600		
T	2017-04-10 17:07:40	19.136076500	72.910935100		
T	2017-04-10 17:07:44	19.136140700	72.910691400		
T	2017-04-10 17:07:51	19.135924900	72.910450500		
T	2017-04-10 17:07:57	19.135620100	72.910367900		
T	2017-04-10 17:08:09	19.135546300	72.910431800		
T	2017-04-10 17:08:16	19.135415400	72.910370900		
T	2017-04-10 17:08:24	19.134784700	72.910158300		
T	2017-04-10 17:08:24	19.134968100	72.910264900		
T	2017-04-10 17:08:30	19.134431300	72.910036200		
T	2017-04-10 17:08:36	19.134332000	72.910100700		
T	2017-04-10 17:08:42	19.134290600	72.909932900		
T	2017-04-10 17:08:48	19.134413000	72.909569800		
T	2017-04-10 17:08:54	19.134531700	72.909301400		
T	2017-04-10 17:09:00	19.134716300	72.908820600		
T	2017-04-10 17:09:06	19.134884200	72.908277300		
T	2017-04-10 17:09:13	19.135028300	72.907876400		
T	2017-04-10 17:09:19	19.135197200	72.907654900		
T	2017-04-10 17:09:24	19.135239800	72.907144600		
T	2017-04-10 17:09:30	19.135314000	72.906737900		
T	2017-04-10 17:09:36	19.135395900	72.906342000		
T	2017-04-10 17:09:43	19.135423400	72.905916600		
T	2017-04-10 17:09:46	19.135542500	72.905669600		
T	2017-04-10 17:09:59	19.135516400	72.905577800		
T	2017-04-10 17:10:10	19.135516900	72.905580300		
T	2017-04-10 17:11:18	19.135515600	72.905583000		
T	2017-04-10 17:12:32	19.135520000	72.905715900		
T	2017-04-10 17:12:38	19.135535000	72.905818200		
T	2017-04-10 17:13:11	19.135448100	72.905939900		
T	2017-04-10 17:13:17	19.135417800	72.906204000		
T	2017-04-10 17:13:24	19.135379200	72.906597900		
T	2017-04-10 17:13:30	19.135323900	72.907014700		
T	2017-04-10 17:13:37	19.135229300	72.907424600		
T	2017-04-10 17:13:39	19.135229300	72.907424600		
T	2017-04-10 17:13:45	19.135143400	72.907744300		
T	2017-04-10 17:13:51	19.135146300	72.907844400		
T	2017-04-10 17:13:57	19.135169100	72.907945200		
T	2017-04-10 17:14:20	19.135026600	72.908170200		
